"Date","maxtempC","mintempC","totalSnow_cm","sunHour","uvIndex","uvIndex","moon_illumination","moonrise","moonset","sunrise","sunset","DewPointC","FeelsLikeC","HeatIndexC","WindChillC","WindGustKmph","cloudcover","humidity","precipMM","pressure","tempC","visibility","winddirDegree","windspeedKmph","maxtempC","Rain"
"1/5/2018","28","16","0","11","6","3.791666667","74","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.625","23.375","23.66666667","23.625","6.25","4.291666667","42.41666667","0","1012.041667","21.75","10","215.125","4.083333333","28","0"
"1/6/2018","27","16","0","11","6","3.75","67","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.791666667","22.41666667","22.66666667","22.58333333","7.708333333","6","42.45833333","0","1011.75","21.125","10","244","5.208333333","27","0"
"1/7/2018","26","16","0","11","6","3.666666667","59","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.666666667","21.875","21.875","22.08333333","5.958333333","6.041666667","43.16666667","0","1012.791667","20.66666667","10","198.5833333","3.875","26","0"
"1/8/2018","28","15","0","11","6","3.75","52","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.833333333","22.125","22.41666667","22.41666667","7.625","3.958333333","43.45833333","0","1013.416667","20.91666667","10","130.5","5.625","28","0"
"1/9/2018","28","16","0","11.1","6","3.791666667","45","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.416666667","22.125","22.20833333","22.41666667","13.625","3.458333333","39.625","0","1015.333333","21.25","10","107.7916667","9.333333333","28","0"
"1/10/2018","28","16","0","11.1","6","3.791666667","38","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.125","22.75","23.125","22.75","14.125","5.708333333","42.79166667","0","1015.708333","21.91666667","10","91.83333333","9.75","28","0"
"1/11/2018","30","18","0","11.1","6","3.833333333","30","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.95833333","24.58333333","25.16666667","24.33333333","10.08333333","10.625","43.58333333","0","1014.791667","23.58333333","10","127.75","6.666666667","30","0"
"1/12/2018","30","20","0","11.1","6","3.958333333","23","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.20833333","25.45833333","26.08333333","25.16666667","12.41666667","19.91666667","45.5","0","1013.708333","24.66666667","10","109.625","8.458333333","30","0"
"1/13/2018","30","21","0","11.1","6","3.916666667","16","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.625","25.5","26.20833333","25.375","11.75","13.25","43.41666667","0","1013.375","24.70833333","10","82.25","8.125","30","0"
"1/14/2018","31","20","0","11.1","7","4.083333333","9","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.58333333","26.08333333","26.58333333","25.91666667","8.958333333","16.25","41.95833333","0","1013.708333","25.04166667","10","166.625","5.916666667","31","0"
"1/15/2018","31","21","0","11.1","7","4.125","1","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.08333333","26.33333333","26.75","26.25","9.166666667","27.58333333","43.04166667","0","1013.583333","25.58333333","10","154.8333333","6","31","0"
"1/16/2018","30","21","0","11.1","7","4.041666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.91666667","25.91666667","26.45833333","26","7.916666667","18.33333333","39.83333333","0","1012.541667","25","10","183.6666667","5.083333333","30","0"
"1/17/2018","30","20","0","11.1","6","4","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.25","25.58333333","26.33333333","26.125","8.958333333","6.875","36.29166667","0","1012.541667","24.45833333","10","174.625","6.25","30","0"
"1/18/2018","29","19","0","11.1","6","3.875","6","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.125","24.66666667","25.20833333","25.125","10.91666667","3.291666667","34.79166667","0","1013.416667","23.66666667","10","66.41666667","7.458333333","29","0"
"1/19/2018","29","18","0","11.1","6","3.833333333","13","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.125","24.29166667","25","24.70833333","8.916666667","3.708333333","38.33333333","0","1014","22.95833333","10","107.1666667","6.541666667","29","0"
"1/20/2018","28","17","0","11.1","6","3.791666667","20","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.125","24.125","25.16666667","24.75","8","0.208333333","34.54166667","0","1013.583333","21.83333333","10","126.1666667","6.166666667","28","0"
"1/21/2018","29","16","0","11.1","6","3.833333333","28","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.083333333","24.75","25.20833333","25.58333333","6.75","0","30.08333333","0","1012.208333","22.33333333","10","117.6666667","5.291666667","29","0"
"1/22/2018","29","16","0","11.1","6","3.833333333","35","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.958333333","24.20833333","24.625","24.70833333","8.458333333","1.291666667","36.125","0","1011.166667","22.25","10","178.875","6.333333333","29","0"
"1/23/2018","29","17","0","11.1","6","3.791666667","42","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.54166667","22.95833333","23.45833333","23.125","11.33333333","2.5","48.125","0","1011.333333","21.70833333","10","276.0833333","8.5","29","0"
"1/24/2018","28","15","0","11.1","6","3.791666667","49","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.875","23.375","23.625","23.66666667","6","1.833333333","47.54166667","0","1012","21.08333333","10","195.75","4.708333333","28","0"
"1/25/2018","29","16","0","11.1","6","3.833333333","57","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.208333333","24.33333333","25.125","24.95833333","6.041666667","0","33.875","0","1011.25","21.79166667","10","131.3333333","4.875","29","0"
"1/26/2018","29","16","0","11.2","6","3.791666667","64","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.541666667","24","24.70833333","24.75","7.916666667","0","29.33333333","0","1011.541667","21.66666667","10","111.2083333","6.041666667","29","0"
"1/27/2018","29","16","0","11.2","6","3.791666667","71","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.041666667","24.79166667","25.375","25.54166667","5.833333333","0","33.08333333","0","1011.833333","22.04166667","10","171.4583333","4.5","29","0"
"1/28/2018","29","17","0","11.2","6","3.875","78","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.666666667","25.41666667","26.25","26.20833333","5.541666667","0","32.83333333","0","1012.791667","22.58333333","10","149.625","4.208333333","29","0"
"1/29/2018","30","17","0","11.2","6","3.916666667","86","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.75","25.33333333","26.04166667","26.20833333","7.708333333","0.083333333","31.04166667","0","1014.166667","23.16666667","10","70.91666667","5.916666667","30","0"
"1/30/2018","30","18","0","11.2","6","3.833333333","93","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.25","24.04166667","24.45833333","24.875","12.58333333","0.416666667","27.91666667","0","1014.75","22.95833333","10","83.5","9.291666667","30","0"
"1/31/2018","30","17","0","11.2","6","3.916666667","97","12:00 AM","12:00 AM","12:00 AM","12:00 AM","2.5","25.04166667","25.16666667","25.83333333","9.041666667","0","23","0","1015","23.125","10","86.125","6.625","30","0"
"2/1/2018","31","17","0","11.2","6","4","88","12:00 AM","12:00 AM","12:00 AM","12:00 AM","2.625","25.79166667","25.91666667","26.79166667","6.791666667","0","21.83333333","0","1014.416667","23.625","10","115.5","5.208333333","31","0"
"2/2/2018","31","18","0","11.2","6","4.041666667","81","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4","26.70833333","26.83333333","27.75","5.5","0","23.25","0","1012.708333","24.125","10","125.5416667","4.083333333","31","0"
"2/3/2018","32","18","0","11.2","6","4.125","73","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.75","27.08333333","27.20833333","28.125","5.75","0","25.54166667","0","1012.5","24.5","10","139.125","4.291666667","32","0"
"2/4/2018","31","19","0","11.2","6","4.208333333","66","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.875","26.41666667","26.58333333","27.29166667","4.791666667","3.791666667","28.95833333","0","1012.833333","24.875","10","162.7916667","3.75","31","0"
"2/5/2018","32","19","0","11.2","6","4.041666667","58","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6","25.58333333","26.08333333","26.5","8.125","4","29.25","0","1014.375","24.58333333","10","138.5","6.375","32","0"
"2/6/2018","31","19","0","11.2","6","4","51","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.333333333","24.66666667","24.875","25.5","8.291666667","33.58333333","27.16666667","0","1014.5","24.79166667","10","139.8333333","6.125","31","0"
"2/7/2018","28","20","0","11.3","5","3.916666667","43","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.416666667","24.83333333","25.25","25.16666667","8.125","17.95833333","33","0","1013.833333","24","10","216.4583333","5.791666667","28","0"
"2/8/2018","30","17","0","11.3","6","3.833333333","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.75","24.70833333","25.66666667","25.16666667","11","1.583333333","41.25","0","1013.166667","22.83333333","10","268.4583333","8.75","30","0"
"2/9/2018","29","17","0","11.3","6","3.833333333","28","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.958333333","23.83333333","24.70833333","24.375","12.33333333","4.833333333","32.54166667","0","1013.125","22.83333333","10","300.875","9.75","29","0"
"2/10/2018","30","19","0","11.3","6","3.875","20","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.291666667","24.125","24.5","24.79166667","6.125","21","29.08333333","0","1013.5","23.70833333","10","217.0833333","4.541666667","30","0"
"2/11/2018","31","18","0","11.3","6","3.916666667","13","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.25","23.95833333","24.33333333","24.29166667","13.41666667","8.333333333","41.375","0","1013.666667","23.625","10","195.25","10.625","31","0"
"2/12/2018","29","17","0","11.3","6","3.833333333","5","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.791666667","23.25","23.95833333","23.66666667","10.75","3.125","44.875","0","1015.75","22.25","10","278.2916667","8.458333333","29","0"
"2/13/2018","30","17","0","11.3","6","3.833333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.291666667","24.29166667","24.54166667","24.91666667","8","3.958333333","34.66666667","0","1017.208333","23.20833333","10","211.875","6.041666667","30","0"
"2/14/2018","31","19","0","11.3","6","4.041666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.83333333","25.41666667","25.75","25.33333333","16.375","9.833333333","41.875","0","1017.083333","24.875","10","73.45833333","11.95833333","31","0"
"2/15/2018","30","20","0","11.3","7","4","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.83333333","25.58333333","26.16666667","25.79166667","14.20833333","7.083333333","40.29166667","0","1017.625","25","10","79.875","10.45833333","30","0"
"2/16/2018","31","20","0","11.3","7","4.166666667","2","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.41666667","26.75","27.08333333","27.20833333","7.916666667","3.208333333","36.33333333","0","1016.625","25.33333333","10","138.875","5.958333333","31","0"
"2/17/2018","32","20","0","11.4","7","4.291666667","10","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.208333333","27.95833333","28.16666667","28.79166667","6.458333333","0.708333333","31.375","0","1012.958333","25.79166667","10","213.1666667","5.125","32","0"
"2/18/2018","32","19","0","11.4","7","4.291666667","17","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.291666667","28.20833333","28.29166667","29.125","6.541666667","0.708333333","27.04166667","0","1011.333333","25.875","10","144.0833333","5.166666667","32","0"
"2/19/2018","33","20","0","11.4","7","4.291666667","25","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.25","27.66666667","27.75","28.75","5.708333333","3.041666667","25.45833333","0","1011.583333","26.29166667","10","222.0833333","4.083333333","33","0"
"2/20/2018","33","20","0","11.4","7","4.291666667","32","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.208333333","27.04166667","27.16666667","28.04166667","7.875","3.5","24.91666667","0","1011.666667","26.41666667","10","148.4166667","5.833333333","33","0"
"2/21/2018","33","20","0","11.6","7","4.291666667","40","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.083333333","27.91666667","27.91666667","28.91666667","6.541666667","2.75","26.58333333","0","1010.666667","26.5","10","183.1666667","4.875","33","0"
"2/22/2018","33","21","0","11.6","7","4.291666667","47","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.291666667","27.41666667","27.5","28.33333333","7.291666667","6.5","29.66666667","0","1010.166667","26.875","10","133.8333333","5.083333333","33","0"
"2/23/2018","33","22","0","11.6","7","4.291666667","55","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.041666667","27.75","27.79166667","28.45833333","7","8.125","31","0","1010.75","27.125","10","193.7916667","4.791666667","33","0"
"2/24/2018","33","22","0","11.6","7","4.333333333","62","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.875","27.45833333","27.54166667","28.45833333","7.75","7.208333333","30.54166667","0","1012.541667","27.25","10","147.4166667","5.958333333","33","0"
"2/25/2018","33","22","0","11.6","7","4.291666667","70","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.583333333","27.875","27.91666667","29.04166667","9.458333333","2.083333333","27.375","0","1013.125","27.16666667","10","156.0416667","7.208333333","33","0"
"2/26/2018","34","21","0","11.6","7","4.375","77","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5","28.91666667","28.83333333","30.29166667","6.625","0.958333333","21.66666667","0","1012.416667","27.58333333","10","176.625","5.291666667","34","0"
"2/27/2018","34","22","0","11.6","7","4.375","85","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3.416666667","28.25","28.29166667","29.54166667","10.91666667","1.625","20.45833333","0","1011.25","27.83333333","10","151.2916667","8.291666667","34","0"
"2/28/2018","34","22","0","11.6","7","4.375","93","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.666666667","28.70833333","28.70833333","30.08333333","8.208333333","2.083333333","21.08333333","0","1011.25","27.70833333","10","168.5","6.208333333","34","0"
"3/1/2018","34","22","0","11.6","7","4.375","96","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.333333333","28.41666667","28.41666667","29.83333333","6.708333333","3.375","22.16666667","0","1010.958333","27.95833333","10","218.3333333","4.833333333","34","0"
"3/2/2018","35","22","0","11.6","7","4.416666667","100","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.875","29.54166667","29.54166667","30.66666667","7.75","2.708333333","26.375","0","1010.375","28.54166667","10","175.6666667","5.666666667","35","0"
"3/3/2018","34","23","0","11.6","7","4.375","89","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.5","29.125","29.125","29.75","9.083333333","3.958333333","31.16666667","0","1010.041667","28.41666667","10","222.4583333","6.583333333","34","0"
"3/4/2018","34","22","0","11.6","7","4.333333333","82","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.125","28.5","28.5","28.70833333","10.33333333","6.708333333","39.54166667","0","1009.833333","27.54166667","10","248","7.666666667","34","0"
"3/5/2018","34","22","0","11.6","7","4.375","74","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.75","28.375","28.375","29.33333333","9.666666667","7.291666667","30.70833333","0","1010.625","28","10","242.8333333","7.083333333","34","0"
"3/6/2018","34","23","0","11.6","7","4.416666667","67","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.708333333","29","29","30.25","9.75","3.541666667","25.95833333","0","1010.916667","28.58333333","10","161.8333333","7.458333333","34","0"
"3/7/2018","35","23","0","11.6","7","4.416666667","60","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.208333333","28.91666667","28.91666667","29.625","13.25","3.666666667","30.5","0","1010.375","28.41666667","10","196.9583333","10.33333333","35","0"
"3/8/2018","35","23","0","11.6","7","4.375","53","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.5","28.66666667","28.66666667","29.5","9.375","4.875","30.83333333","0","1011.083333","28.16666667","10","239.5833333","7","35","0"
"3/9/2018","35","22","0","11.6","7","4.416666667","45","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.083333333","29.70833333","29.70833333","30.75","9.5","0.5","25.75","0","1011.25","28.41666667","10","182.125","8","35","0"
"3/10/2018","35","23","0","11.6","7","4.375","38","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.25","29.41666667","29.41666667","30.70833333","9.875","2.708333333","28.33333333","0","1011.291667","28.66666667","10","234.5","7.458333333","35","0"
"3/11/2018","35","23","0","11.6","7","4.5","31","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.75","30.29166667","30.29166667","31.70833333","11.20833333","0.208333333","21.70833333","0","1011.25","29.375","10","326.8333333","8.375","35","0"
"3/12/2018","36","23","0","11.6","7","4.583333333","24","12:00 AM","12:00 AM","12:00 AM","12:00 AM","3","29.5","29.5","31.08333333","11.16666667","2.291666667","17.04166667","0","1011.208333","29.45833333","10","143.8333333","8.583333333","36","0"
"3/13/2018","35","24","0","11.6","7","4.458333333","16","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.125","28.66666667","28.66666667","30.45833333","10.41666667","4.916666667","18.95833333","0","1011.25","29.29166667","10","170.9166667","7.5","35","0"
"3/14/2018","35","24","0","11.6","7","4.375","9","12:00 AM","12:00 AM","12:00 AM","12:00 AM","0.458333333","28.375","28.375","30.25","11.58333333","5.916666667","14.83333333","0","1010.541667","29.20833333","10","250.9166667","8.416666667","35","0"
"3/15/2018","27","24","0","11.6","7","3.958333333","2","12:00 AM","12:00 AM","12:00 AM","12:00 AM","-1.583333333","24.625","24.625","26.29166667","9.333333333","37.75","16.375","0","1011.125","25.54166667","10","218.2083333","7.083333333","27","0"
"3/16/2018","28","22","0","8.8","6","3.5","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.791666667","25.29166667","25.33333333","25.125","12.08333333","45.58333333","39.45833333","0.004166667","1011.041667","24.5","10","113.0833333","9.291666667","28","1"
"3/17/2018","31","22","0","11.6","7","4.291666667","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.75","27.41666667","27.41666667","27.70833333","7.375","22.91666667","39.95833333","0","1010.541667","26.83333333","10","109.5416667","5.791666667","31","0"
"3/18/2018","32","23","0","8.8","7","4.041666667","5","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.5","27.83333333","27.83333333","27.875","13.20833333","44.25","39.625","0","1010.916667","27.58333333","10","201.4583333","10.20833333","32","0"
"3/19/2018","33","23","0","11.6","7","4.333333333","13","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.29166667","28.41666667","28.41666667","28.625","10.83333333","17.625","37.91666667","0","1012.458333","27.95833333","10","284.25","7.916666667","33","0"
"3/20/2018","34","23","0","11.6","7","4.333333333","20","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.375","27.75","27.75","28.45833333","13.875","12.75","32.08333333","0","1011.625","27.91666667","10","288.4166667","10.95833333","34","0"
"3/21/2018","34","21","0","11.6","7","4.291666667","27","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.291666667","27.375","27.41666667","28","16.08333333","1.75","33.58333333","0","1011.625","26.70833333","10","280.2916667","13.375","34","0"
"3/22/2018","33","20","0","11.6","7","4.208333333","34","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.333333333","26.58333333","26.91666667","27.45833333","12.54166667","0.041666667","30","0","1010.75","25.54166667","10","295","10.54166667","33","0"
"3/23/2018","32","18","0","11.6","7","4.25","42","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.666666667","26.58333333","27","27.25","9.208333333","17.125","34.04166667","0","1010.875","25.54166667","10","259.125","7.375","32","0"
"3/24/2018","35","21","0","10.2","6","4.291666667","49","12:00 AM","12:00 AM","12:00 AM","12:00 AM","5.25","27.875","28.125","28.91666667","12.125","67.33333333","25.125","0","1011.708333","28.5","10","235.7916667","8.208333333","35","0"
"3/25/2018","37","25","0","11.6","7","4.708333333","56","12:00 AM","12:00 AM","12:00 AM","12:00 AM","1.625","29.29166667","29.29166667","31.08333333","15.20833333","47.45833333","16.125","0","1012.458333","30.83333333","10","86.08333333","10.5","37","0"
"3/26/2018","37","25","0","11.6","8","4.75","63","12:00 AM","12:00 AM","12:00 AM","12:00 AM","4.291666667","30.41666667","30.41666667","31.91666667","13.79166667","17.125","18.33333333","0","1012.166667","31.04166667","10","136.7083333","9.916666667","37","0"
"3/27/2018","37","25","0","11.6","8","4.666666667","71","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.25","31.58333333","31.58333333","32.04166667","11.58333333","2.791666667","32.54166667","0","1011.125","30.20833333","10","232.5833333","9.333333333","37","0"
"3/28/2018","37","24","0","11.6","7","4.625","78","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.125","30.54166667","30.54166667","30.66666667","15.58333333","3.5","40.125","0","1010.625","29.45833333","10","288.0416667","12.83333333","37","0"
"3/29/2018","36","23","0","11.6","7","4.541666667","85","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.958333333","29.29166667","29.29166667","29.70833333","13.79166667","5.583333333","33.33333333","0","1010.458333","28.91666667","10","292.8333333","10.16666667","36","0"
"3/30/2018","36","22","0","11.6","7","4.5","93","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.95833333","29.95833333","29.95833333","30.20833333","14.08333333","0","34.83333333","0","1009.625","28.66666667","10","281.625","11.375","36","0"
"3/31/2018","36","23","0","11.6","7","4.458333333","96","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.25","29.58333333","29.58333333","30.04166667","14.45833333","0.708333333","35.70833333","0","1009.416667","28.5","10","282.4583333","11.79166667","36","0"
"4/1/2018","36","22","0","11.6","7","4.625","89","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.833333333","31.25","31.25","31.70833333","9.875","1.416666667","30.5","0","1008.833333","29.08333333","10","301.0833333","7.583333333","36","0"
"4/2/2018","37","24","0","11.6","8","4.75","81","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.833333333","30.70833333","30.70833333","31.29166667","13.54166667","5","28.5","0","1009.583333","30.04166667","10","231","9.833333333","37","0"
"4/3/2018","37","23","0","11.6","7","4.75","74","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.58333333","31.375","31.375","31.79166667","13","0","31.83333333","0","1009.375","29.91666667","10","197.7916667","10.29166667","37","0"
"4/4/2018","37","24","0","11.6","8","4.75","66","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.20833333","31.75","31.75","32.125","11.79166667","1.666666667","32.58333333","0","1007.833333","30.29166667","10","188.5","9.625","37","0"
"4/5/2018","37","24","0","10.2","8","4.666666667","59","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11","30.95833333","30.95833333","31.25","12.29166667","21","33.29166667","0","1006.875","30.41666667","10","223.9166667","8.875","37","0"
"4/6/2018","35","24","0","11.6","7","4.375","51","12:00 AM","12:00 AM","12:00 AM","12:00 AM","9.958333333","29","29","29.70833333","13.91666667","33.41666667","32.625","0","1008.583333","29.33333333","10","289.9166667","10.375","35","0"
"4/7/2018","37","23","0","11.6","8","4.75","44","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.125","31.125","31.125","31.5","11.16666667","3.916666667","33.91666667","0","1009.666667","30.16666667","10","234.125","8.583333333","37","0"
"4/8/2018","35","25","0","11.6","7","4.458333333","36","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.91666667","30.29166667","30.29166667","31.25","9.083333333","6.416666667","30.29166667","0.016666667","1010.125","29.95833333","10","237.0416667","7.375","35","1"
"4/9/2018","35","26","0","11.6","8","4.458333333","28","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.5","29.5","29.5","31.16666667","10.95833333","5.583333333","21.41666667","0","1010.333333","30.20833333","10","227.375","8.458333333","35","0"
"4/10/2018","36","25","0","11.6","8","4.625","21","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.958333333","30.5","30.5","31.66666667","10.45833333","4.583333333","23.04166667","0","1009.416667","30.125","10","276.6666667","7.708333333","36","0"
"4/11/2018","35","24","0","11.6","7","4.458333333","13","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10","28.91666667","28.91666667","29.75","13.375","10.20833333","30.625","0","1009.458333","29.16666667","10","285.3333333","10.08333333","35","0"
"4/12/2018","36","23","0","11.6","7","4.541666667","6","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.54166667","29.875","29.875","30.375","12.33333333","5.083333333","32","0","1009","29.41666667","10","276.6666667","9.875","36","0"
"4/13/2018","37","24","0","11.6","8","4.75","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","11.125","30.75","30.75","31.33333333","11.375","5.75","32.91666667","0","1009","30.29166667","10","259.9583333","9","37","0"
"4/14/2018","37","25","0","11.6","8","4.708333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","12.83333333","30.91666667","30.91666667","31.29166667","13.20833333","7.75","34.66666667","0","1008.583333","30.58333333","10","288.75","10.29166667","37","0"
"4/15/2018","36","26","0","11.6","8","4.583333333","0","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.95833333","30.5","30.5","30.54166667","13.20833333","10","37.66666667","0","1009.375","30.04166667","10","280.2916667","10.29166667","36","0"
"4/16/2018","37","25","0","11.6","8","4.791666667","1","12:00 AM","12:00 AM","12:00 AM","12:00 AM","14.58333333","32.5","32.5","32.25","11.58333333","12.625","36.33333333","0","1010","31.625","10","180","9.333333333","37","0"
"4/17/2018","36","28","0","11.6","8","4.625","9","12:00 AM","12:00 AM","12:00 AM","12:00 AM","17.375","33.58333333","33.58333333","32.29166667","9.458333333","27.70833333","42.41666667","0.033333333","1010.833333","31.79166667","9.75","287.7916667","7.625","36","1"
"4/18/2018","37","26","0","11.6","8","4.791666667","17","12:00 AM","12:00 AM","12:00 AM","12:00 AM","16.66666667","33.16666667","33.16666667","32.33333333","14.375","8.916666667","42.66666667","0","1010.375","31.625","10","265.2083333","11.45833333","37","0"
"4/19/2018","39","26","0","11.6","8","4.791666667","24","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.66666667","32.125","32.125","32.70833333","16.41666667","3.583333333","29.58333333","0","1008.291667","32.04166667","10","296.5","13.125","39","0"
"4/20/2018","36","25","0","11.6","7","4.583333333","32","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.125","29.91666667","29.91666667","30.25","19.95833333","0","36.66666667","0","1009.375","29.66666667","10","285.2083333","16.70833333","36","0"
"4/21/2018","37","24","0","11.6","8","4.708333333","39","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.04166667","31.33333333","31.33333333","31.66666667","15.375","1.041666667","34.33333333","0","1008.875","30.5","10","309.1666667","12.75","37","0"
"4/22/2018","37","25","0","11.6","8","4.791666667","47","12:00 AM","12:00 AM","12:00 AM","12:00 AM","7.083333333","31.625","31.625","32.79166667","12.79166667","1.458333333","22.20833333","0","1008.833333","31.16666667","10","304.5416667","10.20833333","37","0"
"4/23/2018","38","24","0","11.6","8","4.75","54","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.08333333","31.625","31.625","32.29166667","13.95833333","0.166666667","29.33333333","0","1009.166667","30.66666667","10","298.5833333","11.5","38","0"
"4/24/2018","38","24","0","11.6","8","4.791666667","62","12:00 AM","12:00 AM","12:00 AM","12:00 AM","8.25","32.45833333","32.45833333","32.91666667","13.91666667","0","27.33333333","0","1008.833333","31.125","10","304.4166667","11.375","38","0"
"4/25/2018","37","24","0","11.6","8","4.708333333","69","12:00 AM","12:00 AM","12:00 AM","12:00 AM","6.625","30.5","30.5","31.5","16.375","0","24.375","0","1008.708333","30.25","10","285.9583333","13.41666667","37","0"
"4/26/2018","37","23","0","11.6","7","4.666666667","77","12:00 AM","12:00 AM","12:00 AM","12:00 AM","10.16666667","30.58333333","30.58333333","31.08333333","14.625","0","31.70833333","0","1008.208333","29.58333333","10","291.7916667","12.125","37","0"
"4/27/2018","38","23","0","11.6","8","4.75","85","12:00 AM","12:00 AM","12:00 AM","12:00 AM","13.125","33.83333333","33.83333333","33.20833333","9.958333333","0","35.5","0","1008.875","30.54166667","10","241.75","7.958333333","38","0"
